from,to,cost
1020832,1018892,1487.02
1020832,1018901,1826.34
1020832,1018902,1219.7
1020832,1019451,1487.02
1020832,1019452,1219.7
1020832,1019461,1443.14
1020832,1019462,849.293
1020832,1019761,1571.12
1020832,1019762,975.149
1020832,1020361,975.149
1020832,1020362,849.293
1020832,1020371,975.149
1020832,1020372,654.983
1020832,1020561,1219.7
1020832,1020562,962.482
1020832,1020571,1219.7
1020832,1020572,1115.59
1020832,1020821,849.293
1020832,1020822,962.482
1020832,1020831,849.293
1020832,1020832,0
1020832,1021601,1115.59
1020832,1021602,1287.89
1020832,1021781,1287.89
1020832,1021782,1113.5
1020832,1058031,4927.42
1020832,1058032,4756
1020832,1058051,2192.87
1020832,1058052,1702.78
1021601,1014661,3544.69
1021601,1014662,3413.2
1021601,1014861,3680.01
1021601,1014862,3219.64
1021601,1014871,3680.01
1021601,1014872,3413.2
1021601,1014971,3219.64
1021601,1014972,2900.65
1021601,1015901,3413.2
1021601,1015902,3181.32
1021601,1016041,2362.32
1021601,1016042,2314.97
1021601,1016111,2260.38
1021601,1016112,1579.14
1021601,1016191,2399.31
1021601,1016192,2900.65
1021601,1016201,2399.31
1021601,1016202,1700.24
1021601,1016261,3181.32
1021601,1016262,2900.65
1021601,1016811,2260.57
1021601,1016812,2141.25
1021601,1017341,2431.52
1021601,1017342,2141.25
1021601,1017351,2431.52
1021601,1017352,2314.97
1021601,1017391,1631.71
1021601,1017392,1579.14
1021601,1017411,1631.71
1021601,1017412,1068.97
1021601,1017441,1579.14
1021601,1017442,1700.24
1021601,1017451,1579.14
1021601,1017452,959.749
1021601,1017531,2141.25
1021601,1017541,2141.25
1021601,1017542,1423.55
1021601,1017551,1700.24
1021601,1017552,1465.56
1021601,1017911,2314.97
1021601,1017912,2261.51
1021601,1018111,1465.56
1021601,1018112,959.749
1021601,1018121,1465.56
1021601,1018122,240.8
1021601,1018301,2033.16
1021601,1018302,1334.63
1021601,1018311,2033.16
1021601,1018312,2055.69
1021601,1018441,1423.55
1021601,1018442,1334.63
1021601,1018451,1423.55
1021601,1018452,1068.97
1021601,1018721,1334.63
1021601,1018722,983.457
1021601,1018731,1334.63
1021601,1018732,1208.25
1021601,1018891,959.749
1021601,1018892,983.457
1021601,1018901,959.749
1021601,1018902,389.748
1021601,1019451,874.318
1021601,1019452,389.748
1021601,1019461,983.457
1021601,1019462,756.786
1021601,1019761,2045.77
1021601,1019762,1208.25
1021601,1020361,1208.25
1021601,1020362,756.786
1021601,1020371,1208.25
1021601,1020372,1291.74
1021601,1020561,389.748
1021601,1020562,266.679
1021601,1020571,389.748
1021601,1020572,389.748
1021601,1020821,756.786
1021601,1020822,266.679
1021601,1020831,756.786
1021601,1020832,1115.59
1021601,1021601,0
1021601,1021602,240.8
1021601,1021781,240.8
1021601,1021782,400.389
1021601,1058031,3869.81
1021601,1058032,3680.01
1021601,1058051,1740.65
1021601,1058052,1423.55
1021602,1014661,3427.76
1021602,1014662,3298.85
1021602,1014861,3588.58
1021602,1014862,3161.4
1021602,1014871,3588.58
1021602,1014872,3298.85
1021602,1014971,3161.4
1021602,1014972,2809.02
1021602,1015901,3298.85
1021602,1015902,3071.73
1021602,1016041,2593.64
1021602,1016042,2546.02
1021602,1016111,2311.11
1021602,1016112,1642.95
1021602,1016191,2385.49
1021602,1016192,2809.02
1021602,1016201,2385.49
1021602,1016202,1683.18
1021602,1016261,3071.73
1021602,1016262,2809.02
1021602,1016811,2440.19
1021602,1016812,2357.22
1021602,1017341,2653.34
1021602,1017342,2357.22
1021602,1017351,2653.34
1021602,1017352,2546.02
1021602,1017391,1762.35
1021602,1017392,1642.95
1021602,1017411,1762.35
1021602,1017412,1255.02
1021602,1017441,1642.95
1021602,1017442,1683.18
1021602,1017451,1642.95
1021602,1017452,1049.56
1021602,1017531,2357.22
1021602,1017541,2357.22
1021602,1017542,1627.1
1021602,1017551,1683.18
1021602,1017552,1445.65
1021602,1017911,2546.02
1021602,1017912,2496.62
1021602,1018111,1445.65
1021602,1018112,1049.56
1021602,1018121,1445.65
1021602,1018122,1445.65
1021602,1018301,2262.1
1021602,1018302,1551.24
1021602,1018311,2262.1
1021602,1018312,2296.38
1021602,1018441,1627.1
1021602,1018442,1551.24
1021602,1018451,1627.1
1021602,1018452,1255.02
1021602,1018721,1551.24
1021602,1018722,1182.22
1021602,1018731,1551.24
1021602,1018732,1449.02
1021602,1018891,1052.16
1021602,1018892,1182.22
1021602,1018901,1049.56
1021602,1018902,580.171
1021602,1019451,1052.16
1021602,1019452,580.171
1021602,1019461,1182.22
1021602,1019462,997.556
1021602,1019761,2286.53
1021602,1019762,1449.02
1021602,1020361,1449.02
1021602,1020362,997.556
1021602,1020371,1449.02
1021602,1020372,1522.56
1021602,1020561,580.171
1021602,1020562,507.47
1021602,1020571,580.171
1021602,1020572,240.8
1021602,1020821,997.556
1021602,1020822,507.47
1021602,1020831,997.556
1021602,1020832,1287.89
1021602,1021601,240.8
1021602,1021602,0
1021602,1021781,316.241
1021602,1021782,316.241
1021602,1058031,3792.2
1021602,1058032,3588.58
1021602,1058051,1906.07
1021602,1058052,1627.1
1021781,1014661,3427.76
1021781,1014662,3298.85
1021781,1014861,3588.58
1021781,1014862,3161.4
1021781,1014871,3588.58
1021781,1014872,3298.85
1021781,1014971,3161.4
1021781,1014972,2809.02
1021781,1015901,3298.85
1021781,1015902,3071.73
1021781,1016041,2593.64
1021781,1016042,2546.02
1021781,1016111,2311.11
1021781,1016112,1642.95
1021781,1016191,2385.49
1021781,1016192,2809.02
1021781,1016201,2385.49
1021781,1016202,1683.18
1021781,1016261,3071.73
1021781,1016262,2809.02
1021781,1016811,2440.19
1021781,1016812,2357.22
1021781,1017341,2653.34
1021781,1017342,2357.22
1021781,1017351,2653.34
1021781,1017352,2546.02
1021781,1017391,1762.35
1021781,1017392,1642.95
1021781,1017411,1762.35
1021781,1017412,1255.02
1021781,1017441,1642.95
1021781,1017442,1683.18
1021781,1017451,1642.95
1021781,1017452,1049.56
1021781,1017531,2357.22
1021781,1017541,2357.22
1021781,1017542,1627.1
1021781,1017551,1683.18
1021781,1017552,1445.65
1021781,1017911,2546.02
1021781,1017912,2496.62
1021781,1018111,1445.65
1021781,1018112,1049.56
1021781,1018121,1445.65
1021781,1018122,1445.65
1021781,1018301,2262.1
1021781,1018302,1551.24
1021781,1018311,2262.1
1021781,1018312,2296.38
1021781,1018441,1627.1
1021781,1018442,1551.24
1021781,1018451,1627.1
1021781,1018452,1255.02
1021781,1018721,1551.24
1021781,1018722,1182.22
1021781,1018731,1551.24
1021781,1018732,1449.02
1021781,1018891,1052.16
1021781,1018892,1182.22
1021781,1018901,1049.56
1021781,1018902,580.171
1021781,1019451,1052.16
1021781,1019452,580.171
1021781,1019461,1182.22
1021781,1019462,997.556
1021781,1019761,2286.53
1021781,1019762,1449.02
1021781,1020361,1449.02
1021781,1020362,997.556
1021781,1020371,1449.02
1021781,1020372,1522.56
1021781,1020561,580.171
1021781,1020562,507.47
1021781,1020571,580.171
1021781,1020572,240.8
1021781,1020821,997.556
1021781,1020822,507.47
1021781,1020831,997.556
1021781,1020832,1287.89
1021781,1021601,240.8
1021781,1021602,240.8
1021781,1021781,0
1021781,1021782,316.241
1021781,1058031,3792.2
1021781,1058032,3588.58
1021781,1058051,1906.07
1021781,1058052,1627.1
1021782,1014661,3709.52
1021782,1014662,3582.58
1021782,1014861,3884.7
1021782,1014862,3470.54
1021782,1014871,3884.7
1021782,1014872,3582.58
1021782,1014971,3470.54
1021782,1014972,3106.35
1021782,1015901,3582.58
1021782,1015902,3358.91
1021782,1016041,2699.24
1021782,1016042,2652.98
1021782,1016111,2618.81
1021782,1016112,1945.31
1021782,1016191,2701.66
1021782,1016192,3106.35
1021782,1016201,2701.66
1021782,1016202,1999.39
1021782,1016261,3358.91
1021782,1016262,3106.35
1021782,1016811,2657.29
1021782,1016812,2511.03
1021782,1017341,2790.86
1021782,1017342,2511.03
1021782,1017351,2790.86
1021782,1017352,2652.98
1021782,1017391,2028.59
1021782,1017392,1945.31
1021782,1017411,2028.59
1021782,1017412,1465.92
1021782,1017441,1945.31
1021782,1017442,1999.39
1021782,1017451,1945.31
1021782,1017452,1338.51
1021782,1017531,2511.03
1021782,1017541,2511.03
1021782,1017542,1809.65
1021782,1017551,1999.39
1021782,1017552,1761.87
1021782,1017911,2652.98
1021782,1017912,2584.82
1021782,1018111,1761.87
1021782,1018112,1338.51
1021782,1018121,1761.87
1021782,1018122,316.241
1021782,1018301,2378.69
1021782,1018302,1707.98
1021782,1018311,2378.69
1021782,1018312,2331.8
1021782,1018441,1809.65
1021782,1018442,1707.98
1021782,1018451,1809.65
1021782,1018452,1465.92
1021782,1018721,1707.98
1021782,1018722,1375.35
1021782,1018731,1707.98
1021782,1018732,1492.05
1021782,1018891,1338.51
1021782,1018892,1375.35
1021782,1018901,1338.51
1021782,1018902,789.495
1021782,1019451,1273.79
1021782,1019452,789.495
1021782,1019461,1375.35
1021782,1019462,1055.22
1021782,1019761,2318.28
1021782,1019762,1492.05
1021782,1020361,1492.05
1021782,1020362,1055.22
1021782,1020371,1492.05
1021782,1020372,1476.39
1021782,1020561,789.495
1021782,1020562,603.618
1021782,1020571,789.495
1021782,1020572,400.389
1021782,1020821,1055.22
1021782,1020822,603.618
1021782,1020831,1055.22
1021782,1020832,1113.5
1021782,1021601,400.389
1021782,1021602,316.241
1021782,1021781,316.241
1021782,1021782,0
1021782,1058031,4094.19
1021782,1058032,3884.7
1021782,1058051,2140.67
1021782,1058052,1809.65
1058031,1014661,738.431
1058031,1014662,762.846
1058031,1014861,301.768
1058031,1014862,704.687
1058031,1014871,301.768
1058031,1014872,762.846
1058031,1014971,704.687
1058031,1014972,998.176
1058031,1015901,762.846
1058031,1015902,863.658
1058031,1016041,4657.98
1058031,1016042,4622.9
1058031,1016111,2210.69
1058031,1016112,2658.84
1058031,1016191,1655.39
1058031,1016192,998.176
1058031,1016201,1655.39
1058031,1016202,2238.92
1058031,1016261,863.658
1058031,1016262,998.176
1058031,1016811,3630.14
1058031,1016812,4183.29
1058031,1017341,4443.51
1058031,1017342,4183.29
1058031,1017351,4443.51
1058031,1017352,4622.9
1058031,1017391,3081.88
1058031,1017392,2658.84
1058031,1017411,3592.45
1058031,1017412,3692.54
1058031,1017441,2658.84
1058031,1017442,2238.92
1058031,1017451,2658.84
1058031,1017452,3142.72
1058031,1017531,4183.29
1058031,1017541,4183.29
1058031,1017542,3778.87
1058031,1017551,2238.92
1058031,1017552,2447.56
1058031,1017911,4622.9
1058031,1017912,4726.23
1058031,1018111,2447.56
1058031,1018112,3142.72
1058031,1018121,2447.56
1058031,1018122,3792.2
1058031,1018301,4415.81
1058031,1018302,3923.63
1058031,1018311,4415.81
1058031,1018312,4928.54
1058031,1018441,3778.87
1058031,1018442,3923.63
1058031,1018451,3778.87
1058031,1018452,3592.45
1058031,1018721,3923.63
1058031,1018722,3692.54
1058031,1018731,3923.63
1058031,1018732,4423.24
1058031,1018891,3559.57
1058031,1018892,3692.54
1058031,1018901,3142.72
1058031,1018902,3708.88
1058031,1019451,3559.57
1058031,1019452,3708.88
1058031,1019461,3692.54
1058031,1019462,4183.11
1058031,1019761,4942.35
1058031,1019762,4423.24
1058031,1020361,4423.24
1058031,1020362,4183.11
1058031,1020371,4423.24
1058031,1020372,4782.16
1058031,1020561,3708.88
1058031,1020562,3968.26
1058031,1020571,3708.88
1058031,1020572,3869.81
1058031,1020821,4183.11
1058031,1020822,3968.26
1058031,1020831,4183.11
1058031,1020832,4927.42
1058031,1021601,3869.81
1058031,1021602,3792.2
1058031,1021781,3792.2
1058031,1021782,4094.19
1058031,1058031,0
1058031,1058032,301.768
1058031,1058051,3389.48
1058031,1058052,3778.87
1058032,1014661,443.732
1058032,1014662,461.116
1058032,1014861,664.187
1058032,1014862,664.187
1058032,1014871,461.116
1058032,1014872,461.116
1058032,1014971,664.187
1058032,1014972,779.936
1058032,1015901,461.116
1058032,1015902,579.978
1058032,1016041,4613.47
1058032,1016042,4576.3
1058032,1016111,2177.06
1058032,1016112,2558.33
1058032,1016191,1579.4
1058032,1016192,779.936
1058032,1016201,1579.4
1058032,1016202,2097.74
1058032,1016261,579.978
1058032,1016262,779.936
1058032,1016811,3611.97
1058032,1016812,4140.48
1058032,1017341,4413.61
1058032,1017342,4140.48
1058032,1017351,4413.61
1058032,1017352,4576.3
1058032,1017391,3008.29
1058032,1017392,2558.33
1058032,1017411,3476.6
1058032,1017412,3570.43
1058032,1017441,2558.33
1058032,1017442,2097.74
1058032,1017451,2558.33
1058032,1017452,3001.2
1058032,1017531,4140.48
1058032,1017541,4140.48
1058032,1017542,3690.04
1058032,1017551,2097.74
1058032,1017552,2291.83
1058032,1017911,4576.3
1058032,1017912,4670.73
1058032,1018111,2291.83
1058032,1018112,3001.2
1058032,1018121,2291.83
1058032,1018122,3588.58
1058032,1018301,4356.17
1058032,1018302,3825.74
1058032,1018311,4356.17
1058032,1018312,4846.59
1058032,1018441,3690.04
1058032,1018442,3825.74
1058032,1018451,3690.04
1058032,1018452,3476.6
1058032,1018721,3825.74
1058032,1018722,3570.43
1058032,1018731,3825.74
1058032,1018732,4300.42
1058032,1018891,3427.85
1058032,1018892,3570.43
1058032,1018901,3001.2
1058032,1018902,3542.8
1058032,1019451,3427.85
1058032,1019452,3542.8
1058032,1019461,3570.43
1058032,1019462,4036.42
1058032,1019761,4858.84
1058032,1019762,4300.42
1058032,1020361,4300.42
1058032,1020362,4036.42
1058032,1020371,4300.42
1058032,1020372,4645.61
1058032,1020561,3542.8
1058032,1020562,3793.84
1058032,1020571,3542.8
1058032,1020572,3680.01
1058032,1020821,4036.42
1058032,1020822,3793.84
1058032,1020831,4036.42
1058032,1020832,4756
1058032,1021601,3680.01
1058032,1021602,3588.58
1058032,1021781,3588.58
1058032,1021782,3884.7
1058032,1058031,301.768
1058032,1058032,0
1058032,1058051,3329.27
1058032,1058052,3690.04
1058051,1014661,3412.74
1058051,1014662,3279.59
1058051,1014861,3329.27
1058051,1014862,2689.88
1058051,1014871,3329.27
1058051,1014872,3279.59
1058051,1014971,2689.88
1058051,1014972,2683.53
1058051,1015901,3279.59
1058051,1015902,3047.8
1058051,1016041,1294.17
1058051,1016042,1254.13
1058051,1016111,1192.11
1058051,1016112,856.273
1058051,1016191,1749.93
1058051,1016192,2683.53
1058051,1016201,1749.93
1058051,1016202,1419.1
1058051,1016261,3047.8
1058051,1016262,2683.53
1058051,1016811,555.759
1058051,1016812,832.42
1058051,1017341,1139.52
1058051,1017342,832.42
1058051,1017351,1139.52
1058051,1017352,1254.13
1058051,1017391,346.573
1058051,1017392,856.273
1058051,1017411,687.091
1058051,1017412,799.672
1058051,1017441,856.273
1058051,1017442,1419.1
1058051,1017451,856.273
1058051,1017452,963.329
1058051,1017531,832.42
1058051,1017541,832.42
1058051,1017542,511.009
1058051,1017551,1419.1
1058051,1017552,1378.4
1058051,1017911,1254.13
1058051,1017912,1341.53
1058051,1018111,1378.4
1058051,1018112,963.329
1058051,1018121,1378.4
1058051,1018122,1906.07
1058051,1018301,1027.4
1058051,1018302,695.562
1058051,1018311,1027.4
1058051,1018312,1558.4
1058051,1018441,511.009
1058051,1018442,695.562
1058051,1018451,511.009
1058051,1018452,687.091
1058051,1018721,695.562
1058051,1018722,799.672
1058051,1018731,695.562
1058051,1018732,1304.45
1058051,1018891,963.329
1058051,1018892,867.357
1058051,1018901,963.329
1058051,1018902,1351.18
1058051,1019451,867.357
1058051,1019452,1351.18
1058051,1019461,799.672
1058051,1019462,1361.12
1058051,1019761,1575.58
1058051,1019762,1304.45
1058051,1020361,1304.45
1058051,1020362,1361.12
1058051,1020371,1304.45
1058051,1020372,1724.28
1058051,1020561,1351.18
1058051,1020562,1577.69
1058051,1020571,1351.18
1058051,1020572,1740.65
1058051,1020821,1361.12
1058051,1020822,1577.69
1058051,1020831,1361.12
1058051,1020832,2192.87
1058051,1021601,1740.65
1058051,1021602,1906.07
1058051,1021781,1906.07
1058051,1021782,2140.67
1058051,1058031,3389.48
1058051,1058032,3329.27
1058051,1058051,0
1058051,1058052,511.009
1058052,1014661,3725.79
1058052,1014662,3589.88
1058052,1014861,3690.04
1058052,1014862,3074.28
1058052,1014871,3690.04
1058052,1014872,3589.88
1058052,1014971,3074.28
1058052,1014972,2995.91
1058052,1015901,3589.88
1058052,1015902,3351.86
1058052,1016041,1098.25
1058052,1016042,1050.65
1058052,1016111,1632.71
1058052,1016112,1134.2
1058052,1016191,2123.55
1058052,1016192,2995.91
1058052,1016201,2123.55
1058052,1016202,1656.48
1058052,1016261,3351.86
1058052,1016262,2995.91
1058052,1016811,882.592
1058052,1016812,750.098
1058052,1017341,1067.29
1058052,1017342,750.098
1058052,1017351,1067.29
1058052,1017352,1050.65
1058052,1017391,712.332
1058052,1017392,1134.2
1058052,1017411,712.332
1058052,1017412,445.486
1058052,1017441,1134.2
1058052,1017442,1656.48
1058052,1017451,1134.2
1058052,1017452,921.573
1058052,1017531,750.098
1058052,1017541,750.098
1058052,1017542,750.098
1058052,1017551,1656.48
1058052,1017552,1545.31
1058052,1017911,1050.65
1058052,1017912,1075.95
1058052,1018111,1545.31
1058052,1018112,921.573
1058052,1018121,1545.31
1058052,1018122,1627.1
1058052,1018301,766.976
1058052,1018302,184.595
1058052,1018311,766.976
1058052,1018312,1158.24
1058052,1018441,184.595
1058052,1018442,184.595
1058052,1018451,399.381
1058052,1018452,399.381
1058052,1018721,184.595
1058052,1018722,445.486
1058052,1018731,184.595
1058052,1018732,793.522
1058052,1018891,921.573
1058052,1018892,601.891
1058052,1018901,921.573
1058052,1018902,1046.93
1058052,1019451,601.891
1058052,1019452,1046.93
1058052,1019461,445.486
1058052,1019462,898.755
1058052,1019761,1169.47
1058052,1019762,793.522
