tsdlinkid,avgspeed
10469852,50
10469861,50
10469862,50
10469871,50
10469872,50
10469881,50
10469882,50
10469891,50
10469892,50
10469901,60
10469902,60
10469911,57
10469912,57
10469921,60
10469922,60
10469931,60
10469932,60
10469941,55
10469942,55
10469951,60
10469952,60
10469961,60
10469962,80
10469971,60
10469972,60
10469981,60
10469982,80
10469991,60
10469992,60
10470001,60
10470002,60
10470011,60
10470012,60
10470021,58
10470022,58
10470031,36
10470032,36
10470041,30
10470042,30
10470051,30
10470052,30
10470061,45
10470062,45
10470071,60
10470072,60
10470081,57
10470082,60
10470091,78
10470092,78
10470101,80
10470102,80
10470111,33
10470112,33
10470121,60
10470122,60
10470131,60
10470132,60
10470141,60
10470142,60
10470151,60
10470152,55
10470161,50
10470162,50
10470171,50
10470172,50
10470181,50
10470182,50
10470191,44
10470192,44
10470201,50
10470202,50
10470211,34
10470212,34
10470221,50
10470222,50
10470231,50
10470232,50
10470241,54
10470242,54
10470251,60
10470252,60
10470261,30
10470262,30
10470271,31
10470272,30
10470281,30
10470282,30
10470291,30
10470292,30
10470301,30
10470302,30
10470311,80
10470312,80
10470321,80
10470322,80
10470331,50
10470332,50
10470341,30
10470342,30
10470351,30
10470352,30
10470361,30
10470362,30
10470371,30
10470372,30
10470381,30
10470382,30
10470391,30
10470392,30
10470401,49
10470402,49
10470411,60
10470412,60
10470421,60
10470422,60
10470431,60
10470432,60
10470441,10
10470442,10
10470451,30
10470452,30
10470461,30
10470462,30
10470471,30
10470472,30
10470481,30
10470482,30
10470491,30
10470492,30
10470501,30
10470502,30
10470511,30
10470512,30
10470521,30
10470522,30
10470531,30
10470532,30
10470541,30
10470542,30
10470551,30
10470552,30
10470561,54
10470562,54
10470571,60
10470572,60
10470581,60
10470582,60
10470591,49
10470592,49
10470601,60
10470602,60
10470611,60
10470612,60
10470621,50
10470622,44
10470631,50
10470632,50
10470641,50
10470642,50
10470651,70
10470652,70
10470661,30
10470662,30
10470671,30
10470672,30
10470681,30
10470682,30
10470691,32
10470692,32
10470701,30
10470702,30
10470711,30
10470712,30
10470721,30
10470722,30
10470731,30
10470732,29
10470741,59
10470742,60
10470751,60
10470752,60
10470761,60
10470762,60
10470771,60
10470772,60
10470781,40
10470782,40
10470791,40
10470792,40
10470801,51
10470802,51
10470811,48
10470812,48
10470821,40
10470822,40
10470831,60
10470832,60
10470841,60
10470842,60
10470851,60
10470852,60
10470861,60
10470862,60
10470871,40
10470872,40
10470881,30
10470882,30
10470891,40
10470892,40
10470901,30
10470902,30
10470911,30
10470912,30
10470921,54
10470922,50
10470931,30
10470932,30
10470941,60
10470951,30
10470952,30
10470961,60
10470962,60
10470971,60
10470972,56
10470981,59
10470982,60
10470991,60
10470992,60
10471001,60
10471002,60
10471011,60
10471012,60
10471021,60
10471022,60
10471031,60
10471032,60
10471041,60
10471042,60
10471051,60
10471052,60
10471061,30
10471062,30
10471071,60
10471072,60
10471081,60
10471082,60
10471091,60
10471092,60
10471101,30
10471102,30
10471111,30
10471112,30
10471121,60
10471122,60
10471131,36
10471132,36
10471141,50
10471142,51
10471151,60
10471152,60
10471161,60
10471162,60
10471171,60
10471172,60
10471181,60
10471182,60
10471191,60
10471192,60
10471201,30
10471202,30
10471211,48
10471212,48
10471221,30
10471222,30
10471231,60
10471232,60
10471241,45
10471242,45
10471251,30
10471252,30
10471261,53
10471262,53
10471271,52
10471272,52
10471281,56
10471282,56
10471291,30
10471292,30
10471301,30
10471302,30
10471311,30
10471312,30
10471321,30
10471322,30
10471331,30
10471332,33
10471341,30
10471342,30
10471351,30
10471352,30
10471361,50
10471362,50
10471371,50
10471372,50
10471381,30
10471382,30
10471391,30
10471392,30
10471401,30
10471402,30
10471411,30
10471412,30
10471421,30
10471422,30
10471431,60
10471432,60
10471441,60
10471442,60
10471451,60
10471452,60
10471461,60
10471462,60
10471471,55
10471472,55
10471481,39
10471482,39
10471491,56
10471492,56
10471501,60
10471502,60
10471511,60
10471512,60
10471521,60
10471522,60
10471531,54
10471532,54
10471541,60
10471542,60
10471551,60
10471552,60
10471561,60
10471562,60
10471571,55
10471572,55
10471581,56
10471582,56
10471591,60
10471592,60
10471601,60
10471602,60
10471611,60
10471612,60
10471621,78
10471622,80
10471631,50
10471632,80
10471641,80
10471642,30
10471651,80
10471652,80
10471661,80
10471662,80
10471671,80
10471672,80
10471681,76
10471682,80
10471691,60
10471692,60
10471701,60
10471702,60
10471712,30
10471721,58
10471722,59
10471731,50
10471732,50
10471741,50
10471742,50
10471751,50
10471752,50
10471761,50
10471762,50
10471771,50
10471772,50
10471791,70
10471792,70
10471801,60
10471802,60
10471811,60
10471812,60
10471821,60
10471822,60
10471831,35
10471832,35
10471841,50
10471842,50
10471901,60
10471902,60
10471911,60
10471912,60
10471921,40
10471922,40
10471931,40
10471932,40
10471941,60
10471942,60
10471951,50
10471952,50
10471961,44
10471962,44
10471971,60
10471972,60
10471981,60
10471982,60
10471991,60
10471992,60
10472001,60
10472002,60
10472011,60
10472012,60
10472021,60
10472022,60
10472031,60
10472032,60
10472041,59
10472042,60
10472051,60
10472052,58
10472061,59
10472062,60
10472071,53
10472072,53
10472081,54
10472082,54
10472091,60
10472092,60
10472101,50
10472102,50
10472111,60
10472112,60
10472121,60
10472122,60
10472131,40
10472132,40
10472141,40
10472142,40
10472151,40
10472152,40
10472161,34
10472162,34
10472171,40
10472172,39
10472181,36
10472182,37
10472191,30
10472192,30
10472201,70
10472202,69
10472211,50
10472212,50
10472221,59
10472222,60
10472231,60
10472232,60
10472241,60
10472242,60
10472251,60
10472252,60
10472261,48
10472262,48
10472271,60
10472272,60
10472281,60
10472282,60
10472291,60
10472292,60
10472301,35
10472302,35
10472311,60
10472312,60
10472321,60
10472322,60
10472331,60
10472332,58
10472341,59
10472342,60
10472351,60
10472352,60
10472361,60
10472362,60
10472371,60
10472372,60
10472381,60
10472382,60
10472391,60
10472392,60
10472401,60
10472402,60
10472411,60
10472412,60
10472421,60
10472422,60
10472431,60
10472432,60
10472441,80
10472442,50
10472451,80
10472452,80
10472461,80
10472462,80
10472471,80
10472472,80
10472481,80
10472482,80
10472491,80
10472492,80
10472501,80
10472502,80
10472511,69
10472512,55
10472521,51
10472522,51
10472531,45
10472532,46
10472541,60
10472542,60
10472551,60
10472552,60
10472561,55
10472562,55
10472571,52
10472572,52
10472581,51
10472582,51
10472591,30
10472592,30
10472601,60
10472602,60
10472611,54
10472612,52
10472621,37
10472622,37
10472631,60
10472632,60
10472641,60
10472642,60
10472651,60
10472652,60
10472661,60
10472662,60
10472671,51
10472672,50
10472681,60
10472682,60
10472691,60
10472692,60
10472701,60
10472702,60
10472711,50
10472712,50
10472721,50
10472722,50
10472731,60
10472732,60
10472741,60
10472742,60
10472751,60
10472752,60
10472761,60
10472762,60
10472771,60
10472772,60
10472781,60
10472782,60
10472791,60
10472792,60
10472801,51
10472802,51
10472811,80
10472812,80
10472821,80
10472822,80
10472831,80
10472832,80
10472841,80
10472842,80
10472851,80
10472852,80
10472861,30
10472862,30
10472871,30
10472872,30
10472881,59
10472882,59
10472891,51
10472892,51
10472901,60
10472902,60
10472911,50
10472912,50
10472921,60
10472922,60
10472931,60
10472932,60
10472941,52
10472942,52
10472951,60
10472952,60
10472961,47
10472962,47
10472971,60
10472972,60
10472981,60
10472982,60
10472991,60
10472992,60
10473001,60
10473002,60
10473011,60
10473012,60
10473021,57
10473022,53
10473031,30
10473032,30
10473041,30
10473042,30
10473051,30
10473052,30
10473061,30
10473062,30
10473071,30
10473072,30
10473081,30
10473082,30
10473091,60
10473092,60
10473101,60
10473102,60
10473111,60
10473112,60
10473121,60
10473122,60
10473131,60
10473132,60
10473141,50
10473142,50
10473151,50
10473152,50
10473161,60
10473162,60
10473171,60
10473172,60
10473181,60
10473182,60
10473191,60
10473192,60
10473201,60
10473202,60
10473211,60
10473212,60
10473221,60
10473222,60
10473231,60
10473232,60
10473241,60
10473242,60
10473251,60
10473252,60
10473261,60
10473262,60
10473271,60
10473272,60
10473281,30
10473282,30
10473291,60
10473292,60
10473301,60
10473302,60
10473311,60
10473312,60
10473321,45
10473322,45
10473331,30
10473332,30
10473341,30
10473342,30
10473351,30
10473352,30
10473361,32
10473362,32
10473371,80
10473372,60
10473381,60
10473382,80
10473391,80
10473392,80
10473401,80
10473402,80
10473411,80
10473412,80
10473421,80
10473422,80
10473431,80
10473432,80
10473441,77
10473442,63
10473451,80
10473452,75
10473461,78
10473462,80
10473471,45
10473472,45
10473481,40
10473482,40
10473491,50
10473492,50
10473501,50
10473502,74
10473511,80
10473512,60
10473521,37
10473522,37
10473531,40
10473532,80
10473541,80
10473542,40
10473551,53
10473552,53
10473561,60
10473562,60
10473571,60
10473572,60
10473581,35
10473582,35
10473591,60
10473592,60
10473601,60
10473602,60
10473611,56
10473612,56
10473621,10
10473622,10
10473631,45
10473632,50
10473641,50
10473642,50
10473651,50
10473652,50
10473661,50
10473662,50
10473671,51
10473672,51
10473681,60
10473682,60
10473691,60
10473692,60
10473701,36
10473702,36
10473711,60
10473712,60
10473721,54
10473722,53
10473731,58
10473732,58
10473741,50
10473742,50
10473751,60
10473752,60
10473761,40
10473762,40
10473771,30
10473772,30
10473781,30
10473782,30
10473791,30
10473792,30
10473801,30
10473802,30
10473811,30
10473812,30
10473821,30
10473822,30
10473831,30
10473832,30
10473841,30
10473842,30
10473851,30
10473852,30
10473861,30
10473862,30
10473871,30
10473872,30
10473881,30
10473882,30
10473891,30
10473892,30
10473901,30
10473902,30
10473911,30
10473912,30
10473921,34
10473922,35
10473931,58
10473932,58
10473941,30
10473942,30
10473951,30
10473952,30
10473961,30
10473962,30
10473971,30
10473972,29
10473981,60
10473982,60
10473991,60
10473992,60
10474001,60
10474002,60
10474011,60
10474012,60
10474021,60
10474022,60
10474031,60
10474032,60
10474041,60
10474042,59
10474051,30
10474052,30
10474061,30
10474062,30
10474071,58
10474072,60
10474081,48
10474082,47
10474091,54
10474092,54
10474101,60
10474102,60
10474111,60
10474112,60
10474121,60
10474122,60
10474131,60
10474132,60
10474141,56
10474142,56
10474151,40
10474152,40
10474161,60
10474162,60
10474171,60
10474172,60
10474181,62
10474182,62
10474191,60
10474192,60
10474201,60
10474202,60
10474211,56
10474212,56
10474221,52
10474222,52
10474231,50
10474232,50
10474241,42
10474242,42
10474251,40
10474252,40
10474261,30
10474262,30
10474271,60
10474272,60
10474281,60
10474282,60
10474291,60
10474292,60
10474301,60
10474302,60
10474311,57
10474312,57
10474321,38
10474322,38
10474331,24
10474332,24
10474341,35
10474342,35
10474351,50
10474352,50
10474361,45
10474362,45
10474371,50
10474372,50
10474381,50
10474382,50
10474391,50
10474392,50
10474401,50
10474402,50
10474411,60
10474412,60
10474421,60
10474422,60
10474431,50
10474432,50
10474441,50
10474442,50
10474451,50
10474452,50
10474461,50
10474462,50
10474471,50
10474472,50
10474481,50
10474482,50
10474491,46
10474492,46
10474501,39
10474502,39
10474511,50
10474512,50
10474521,50
10474522,50
10474531,50
10474532,50
10474541,50
10474542,50
10474551,33
10474552,33
10474561,50
10474562,50
10474571,60
10474572,60
10474581,60
10474582,60
10474591,42
10474592,42
10474601,51
10474602,53
10474611,45
10474612,45
10474621,50
10474622,50
10474631,50
10474632,50
10474641,50
10474642,50
10474651,50
10474652,50
10474661,50
10474662,50
10474671,50
10474672,50
10474681,50
10474682,50
10474691,50
10474692,50
10474701,76
10474702,75
10474711,60
10474712,57
10474721,60
10474722,40
10474731,60
10474732,60
10474741,50
10474742,50
10474751,30
10474752,30
10474761,40
10474762,40
10474771,40
10474772,40
10474781,30
10474782,30
10474791,50
10474792,50
10474801,30
10474802,30
10474811,30
10474812,30
10474821,40
10474822,40
10474831,60
10474832,60
10474841,55
10474842,55
10474851,46
10474852,46
10474861,51
10474862,51
10474871,50
10474872,50
10474881,50
10474882,50
10474891,50
10474892,50
10474901,50
10474902,50
10474911,50
10474912,50
10474921,49
10474922,49
10474931,48
10474932,48
10474941,60
10474942,60
10474951,60
10474952,60
10474961,50
10474962,50
10474971,60
10474972,60
10474981,60
10474982,60
10474991,57
10474992,57
10475001,59
10475002,59
10475011,50
10475012,50
10475021,60
10475022,60
10475031,30
10475032,30
10475041,50
10475042,50
10475051,30
10475052,30
10475061,30
10475062,30
10475071,31
10475072,32
10475081,30
10475082,28
10475091,49
10475092,51
10475101,60
10475102,60
10475111,60
10475112,60
10475121,60
10475122,60
10475131,60
10475132,60
10475141,60
10475142,60
10475151,60
10475152,60
10475161,39
10475162,39
10475171,37
10475172,37
10475181,49
10475182,49
10475191,30
10475192,30
10475201,49
10475202,49
10475211,50
10475212,50
10475221,50
10475222,50
10475231,50
10475232,50
10475241,47
10475242,47
10475251,41
10475252,42
10475261,50
10475262,50
10475271,58
10475272,58
10475281,50
10475282,50
10475291,60
10475292,60
10475301,50
10475302,50
10475311,50
10475312,50
10475321,48
10475322,48
10475331,46
10475332,46
10475341,50
10475342,50
10475351,50
10475352,50
10475361,50
10475362,50
10475371,50
10475372,50
10475381,30
10475382,30
10475391,50
10475392,50
10475401,50
10475402,50
10475411,50
10475412,50
10475421,50
10475422,50
10475431,43
10475432,43
10475441,50
10475442,50
10475451,50
10475452,50
10475461,46
10475462,46
10475471,50
10475472,50
10475481,50
10475482,50
10475491,50
10475492,50
10475501,57
10475502,57
10475511,50
10475512,50
10475521,46
10475522,46
10475531,46
10475532,46
10475541,50
10475542,50
10475551,42
10475552,42
10475561,50
10475562,50
10475571,50
10475572,50
